arrival_date_year,adults,children,is_repeated_guest,total_of_special_requests,adr,hotel,lead_time,is_canceled,previous_cancellations,booking_changes,required_car_parking_spaces
2015,1,0.0,0,1,0.0,0,3,0,0,0,0
2016,2,0.0,0,0,120.0,0,80,0,0,0,0
2015,2,0.0,0,2,133.5,0,2,0,0,0,0
2016,2,0.0,0,0,30.24,1,53,0,0,0,0
2017,2,0.0,0,1,91.08,0,240,1,0,2,0
2016,2,0.0,0,0,44.3,1,342,0,0,1,0
2017,2,0.0,0,1,80.0,1,47,0,0,0,0
2016,2,2.0,0,4,451.5,0,81,0,0,1,0
2016,2,0.0,0,1,51.0,1,2,0,0,0,0
2015,2,0.0,0,0,96.3,0,38,0,0,0,0
2017,2,0.0,0,1,165.67,0,5,0,0,0,1
2016,1,0.0,0,0,95.0,0,5,0,0,0,0
2015,2,0.0,0,0,80.0,1,239,0,0,0,0
2016,2,0.0,0,0,63.0,1,7,0,0,0,0
2016,2,0.0,0,0,88.0,0,91,1,0,0,0
2017,2,0.0,0,2,95.0,0,47,0,0,0,0
2017,2,0.0,0,2,100.0,1,102,1,0,2,0
2016,2,0.0,0,0,119.0,0,7,0,0,0,0
2015,2,0.0,0,2,135.0,0,1,0,0,0,0
2017,2,0.0,0,1,115.0,0,28,1,0,0,0
2017,2,0.0,0,2,125.0,0,129,0,0,0,0
2017,2,0.0,0,0,0.0,1,3,0,0,0,0
2016,2,0.0,0,0,61.0,1,2,0,0,0,0
2015,1,0.0,0,0,40.0,1,0,0,0,0,0
2016,2,0.0,0,1,145.2,0,45,1,0,0,0
2016,2,0.0,0,1,99.3,0,86,0,0,0,0
2016,2,0.0,0,0,103.57,0,107,0,0,0,0
2016,2,0.0,0,0,118.35,0,87,1,0,0,0
2016,2,0.0,0,1,96.3,0,124,0,0,0,0
2016,2,0.0,0,1,100.3,0,231,0,0,0,0
2016,1,0.0,0,3,97.0,0,12,1,0,0,0
2015,2,0.0,0,1,171.0,1,47,0,0,0,0
2017,2,0.0,0,0,121.5,0,208,0,0,0,0
2016,2,0.0,0,0,149.4,0,53,1,0,0,0
2016,2,0.0,0,2,194.29,1,81,0,0,0,0
2017,2,0.0,0,0,100.3,0,39,1,0,0,0
2016,3,0.0,0,1,99.0,1,14,0,0,6,1
2016,1,0.0,0,0,120.0,0,55,0,0,1,0
2015,1,0.0,0,0,48.0,1,29,0,1,2,0
2017,2,0.0,0,0,91.73,1,7,0,0,0,1
2016,0,2.0,0,2,82.44,0,44,1,0,0,0
2016,2,0.0,0,0,99.0,0,0,0,0,0,0
2017,3,0.0,0,0,161.7,0,90,0,0,2,0
2017,2,2.0,0,0,165.71,1,15,1,0,0,0
2017,2,0.0,0,1,85.0,0,259,1,0,0,0
2016,2,0.0,0,1,38.68,1,18,0,0,0,0
2017,1,0.0,0,0,115.0,0,122,0,0,1,0
2017,3,0.0,0,1,125.38,0,12,0,0,0,0
2015,1,0.0,0,0,40.0,1,0,0,0,0,0
2017,2,0.0,0,1,119.0,1,35,0,0,0,0
2017,2,0.0,0,2,89.1,0,167,0,0,0,0
2015,2,0.0,0,1,105.0,0,14,0,0,0,0
2016,3,0.0,0,2,137.7,0,133,0,0,0,0
2017,2,0.0,0,0,108.0,0,133,0,0,0,0
2015,2,0.0,0,0,62.0,0,19,0,0,1,0
2017,3,0.0,0,1,134.3,0,27,0,0,0,0
2017,2,1.0,0,1,97.2,0,134,0,0,0,0
2016,2,0.0,0,0,57.8,1,175,1,0,0,0
2016,2,0.0,0,1,114.75,1,221,1,0,0,0
2016,1,0.0,0,1,106.25,0,6,0,0,0,0
2017,2,0.0,0,0,64.1,1,287,0,0,0,0
2017,2,0.0,0,1,145.0,0,80,0,0,0,0
2016,2,0.0,0,0,95.0,0,36,1,0,0,0
2017,2,0.0,0,1,139.5,0,143,0,0,0,0
2016,2,0.0,0,1,126.9,0,45,1,0,2,0
2016,1,0.0,0,1,65.0,0,159,0,0,2,0
2016,2,0.0,0,0,59.0,1,15,1,0,0,0
2016,1,0.0,0,0,55.0,0,2,0,0,0,0
2016,2,0.0,0,0,116.1,0,196,1,0,0,0
2015,1,0.0,0,0,123.5,0,96,1,0,0,0
2016,2,0.0,0,1,48.0,1,4,0,0,0,0
2016,1,0.0,0,0,111.0,0,174,0,0,2,0
2017,2,0.0,0,0,109.8,0,296,1,0,0,0
2017,3,0.0,0,1,233.33,0,39,0,0,0,0
2016,2,0.0,0,0,59.4,1,327,0,0,0,0
2017,2,0.0,0,0,88.0,0,36,0,0,0,0
2017,2,0.0,0,1,119.1,0,236,1,0,0,0
2017,3,0.0,0,2,126.0,0,158,1,0,0,0
2017,2,0.0,0,0,166.5,0,163,1,0,0,0
2017,2,0.0,0,0,81.09,0,36,1,0,0,0
2017,2,0.0,0,0,148.5,0,112,1,0,0,0
2016,2,2.0,0,2,207.9,0,37,1,0,0,0
2016,2,0.0,0,0,120.0,1,71,0,0,1,0
2016,2,0.0,0,1,77.62,0,275,0,0,3,0
2016,1,0.0,1,0,95.0,0,16,0,0,0,0
2017,2,0.0,0,0,99.0,0,89,0,0,0,0
2016,2,0.0,0,1,66.38,1,29,0,0,1,0
2016,2,0.0,0,0,91.44,0,170,0,0,0,0
2015,3,1.0,0,0,162.0,1,97,0,0,0,1
2016,2,0.0,0,0,183.0,1,0,0,0,0,1
2015,2,0.0,1,1,0.0,1,0,0,0,0,0
2015,2,2.0,0,2,153.0,0,11,1,0,0,0
2015,2,0.0,0,1,114.0,0,104,1,0,1,0
2017,2,0.0,0,1,120.0,0,57,1,0,0,0
2015,2,0.0,0,0,126.0,0,0,0,0,0,0
2017,2,2.0,0,1,187.0,0,14,0,0,0,1
2017,2,0.0,0,2,144.0,0,63,0,0,0,0
2016,2,0.0,0,1,126.9,0,55,0,0,0,0
2017,2,0.0,0,1,76.24,0,220,0,0,0,0
2016,1,0.0,0,0,147.0,0,2,0,0,1,0
2017,2,0.0,0,1,169.0,0,2,0,0,0,0
2017,2,0.0,0,0,89.1,0,73,0,0,0,0
2017,2,0.0,0,1,134.3,0,32,1,0,2,0
2017,2,0.0,0,3,160.0,0,111,0,0,1,0
2015,2,2.0,0,1,159.3,0,72,1,1,1,0
2017,2,1.0,0,1,180.0,0,171,0,0,0,0
2017,3,0.0,0,0,162.0,0,210,1,0,0,0
2017,2,0.0,0,0,130.5,0,159,1,0,0,0
2016,3,0.0,0,0,130.05,0,167,1,0,0,0
2017,2,0.0,0,1,213.33,1,73,1,0,0,0
2015,2,0.0,0,1,48.0,1,3,0,0,2,0
2015,3,0.0,0,2,152.2,0,61,1,1,2,0
2016,1,0.0,0,0,71.0,0,12,0,0,2,0
2016,2,0.0,0,0,88.5,0,217,1,0,0,0
2017,2,0.0,0,1,68.0,1,13,0,0,0,0
2016,1,0.0,1,1,53.0,1,0,0,0,1,1
2015,2,0.0,0,0,62.0,0,47,0,0,0,0
2017,2,0.0,0,2,80.1,1,237,1,0,0,0
2016,1,0.0,0,1,126.38,0,78,0,0,4,0
2016,2,0.0,0,0,34.0,1,115,0,0,0,0
2016,2,0.0,0,0,85.0,0,19,1,0,0,0
2015,2,0.0,0,1,149.2,1,66,0,0,2,0
2017,2,2.0,0,0,265.0,0,17,1,0,0,0
2016,2,0.0,0,1,74.8,0,69,0,0,0,0
2016,2,0.0,0,0,92.0,0,4,0,0,0,0
2016,2,0.0,0,0,100.0,0,163,1,0,0,0
2017,2,0.0,0,0,48.0,1,302,0,0,0,0
2015,2,0.0,0,0,205.0,0,2,0,0,0,1
2016,3,0.0,0,0,150.3,0,41,1,0,0,0
2016,2,0.0,0,1,55.8,1,44,1,0,0,0
2016,2,0.0,0,1,55.9,0,127,0,0,0,0
2016,1,0.0,0,0,85.0,0,27,0,0,2,0
2017,2,0.0,1,0,-6.38,1,195,0,0,2,0
2017,2,0.0,0,0,88.2,1,0,0,0,0,0
2015,3,0.0,0,0,124.7,0,16,0,0,1,0
2016,2,0.0,0,0,68.0,1,192,0,0,0,0
2017,2,0.0,0,1,48.0,1,33,0,0,0,0
2015,2,0.0,0,1,152.0,0,7,0,0,0,0
2016,2,0.0,0,0,116.26,0,42,1,0,0,0
2016,2,0.0,0,1,89.25,0,134,0,0,0,0
2017,2,0.0,0,0,108.0,0,134,1,0,0,0
2016,2,0.0,0,0,48.0,1,0,0,0,0,0
2017,2,0.0,0,2,72.0,1,47,1,0,0,0
2016,2,0.0,0,2,141.0,0,12,0,0,1,0
2015,2,0.0,0,0,123.0,1,81,0,0,0,0
2016,1,0.0,0,2,6.0,0,4,0,0,0,0
2016,2,0.0,0,0,66.0,1,224,0,0,3,0
2015,2,0.0,0,0,48.54,1,115,0,0,0,0
2017,2,0.0,0,1,99.0,0,129,0,0,0,0
2017,2,0.0,0,1,89.14,1,72,0,0,0,1
2016,1,0.0,0,0,30.0,1,4,0,0,1,0
2017,3,0.0,0,1,212.0,1,247,0,0,1,0
2017,2,0.0,0,1,110.0,1,150,1,0,0,0
2017,2,0.0,0,1,119.1,0,262,1,0,0,0
2017,2,0.0,0,1,131.0,1,87,0,0,1,1
2015,3,0.0,0,3,173.21,1,155,1,1,0,0
2017,2,0.0,0,1,170.0,0,35,1,0,0,0
2016,1,0.0,0,0,97.0,0,2,0,0,1,0
2017,1,0.0,0,0,60.06,0,0,0,0,0,0
2017,2,0.0,0,1,82.88,0,27,1,0,0,0
2017,2,0.0,0,1,268.0,1,2,0,0,0,1
2017,1,0.0,0,0,63.75,0,97,0,0,0,0
2016,2,0.0,0,1,92.82,0,226,1,0,0,0
2016,2,0.0,0,2,176.43,1,77,0,0,0,0
2015,2,0.0,0,1,46.4,1,39,0,0,1,0
2017,2,0.0,0,1,160.0,0,34,1,0,0,0
2016,2,0.0,0,0,72.37,0,41,0,0,1,0
2015,2,0.0,0,2,191.0,1,26,1,0,0,0
2016,2,0.0,0,1,80.3,0,9,0,0,0,0
2017,2,0.0,0,0,140.0,0,66,1,0,0,0
2016,2,0.0,1,0,59.33,1,1,0,0,1,0
2016,2,0.0,0,1,105.3,0,124,0,0,0,0
2016,2,0.0,0,0,0.0,1,171,0,0,4,0
2017,1,0.0,0,2,115.0,0,18,0,0,1,0
2015,1,0.0,0,0,35.0,1,3,0,0,0,0
2016,2,0.0,0,2,111.35,0,222,0,0,0,0
2016,2,0.0,0,0,86.95,1,132,0,0,0,0
2017,2,0.0,0,1,100.0,1,4,0,0,0,0
2017,2,0.0,0,0,64.5,1,181,0,0,0,0
2017,2,2.0,0,0,191.2,0,198,0,0,1,0
2015,2,0.0,0,0,30.5,1,14,0,0,0,0
2017,2,1.0,0,2,207.33,0,188,1,0,1,0
2017,3,0.0,0,0,132.3,0,351,1,0,0,0
2016,2,0.0,0,0,80.0,0,0,0,0,0,0
2015,2,0.0,0,0,179.83,1,54,0,0,0,0
2015,1,0.0,0,1,63.75,0,101,1,0,0,0
2017,2,0.0,0,0,67.5,1,233,1,0,0,0
2017,2,0.0,0,0,81.9,1,223,1,0,0,0
2016,2,0.0,0,0,177.0,0,1,0,0,1,1
2017,1,0.0,0,0,275.0,0,10,1,0,1,0
2017,2,0.0,0,0,98.0,0,0,0,0,0,0
2016,2,0.0,0,1,0.0,0,96,0,0,0,0
2015,2,0.0,0,2,137.29,0,3,0,0,0,0
2016,2,0.0,0,0,66.0,0,13,0,0,0,0
2016,3,0.0,0,1,137.7,0,86,0,0,0,0
2016,1,0.0,0,1,77.0,1,0,0,0,0,1
2016,3,0.0,0,3,188.0,0,3,0,0,0,1
2017,2,0.0,0,0,122.0,0,13,0,0,0,0
2017,2,1.0,0,1,108.0,1,9,0,0,1,0
2017,3,0.0,0,0,196.2,0,53,1,0,0,0
2016,2,2.0,0,0,76.97,1,129,0,0,0,0
2016,2,0.0,0,1,69.0,1,4,0,0,1,1
2017,1,0.0,0,0,130.0,0,31,0,0,0,0
2017,2,0.0,0,0,79.2,0,64,1,0,0,0
2016,2,0.0,0,1,105.3,0,169,0,0,0,0
2017,2,0.0,0,0,75.0,0,51,0,0,0,0
2016,2,0.0,0,0,48.75,1,101,0,0,4,0
2017,1,0.0,0,0,65.0,0,55,1,0,0,0
2017,1,2.0,0,1,198.0,0,127,0,0,1,0
2017,2,2.0,0,1,198.0,0,154,0,0,0,0
2017,2,0.0,0,0,75.0,0,28,0,0,0,0
2016,2,0.0,1,0,169.0,1,0,0,0,1,0
2017,2,0.0,0,2,121.5,0,125,0,0,0,0
2016,2,0.0,0,2,56.0,0,7,0,0,0,0
2015,2,0.0,0,0,82.95,0,10,0,0,0,1
2017,2,0.0,0,2,140.0,0,19,0,0,1,0
2017,2,1.0,0,0,128.0,1,4,1,0,0,0
2016,3,0.0,0,1,211.8,0,103,0,0,0,0
2017,2,0.0,0,1,52.0,1,8,0,0,0,0
2017,2,0.0,1,3,200.0,1,22,0,0,1,1
2016,1,0.0,0,0,67.0,0,9,0,0,0,0
2016,1,0.0,0,1,79.0,0,5,0,0,0,0
2016,2,1.0,0,0,216.5,1,83,1,0,2,0
2017,2,0.0,0,2,67.0,1,1,0,0,0,0
2016,3,0.0,0,0,174.0,0,0,0,0,0,0
2017,2,0.0,0,0,126.0,0,99,0,0,0,0
2016,2,0.0,0,2,89.0,0,7,0,0,0,0
2017,2,0.0,0,0,110.0,0,198,1,0,0,0
2015,2,0.0,0,1,166.0,1,177,0,0,0,0
2015,2,0.0,0,0,62.0,0,46,0,0,0,0
2017,2,0.0,0,0,162.0,0,52,1,0,0,0
2017,1,0.0,0,3,115.0,0,26,0,0,0,0
2017,2,0.0,0,2,108.95,0,267,1,0,1,0
2016,2,0.0,0,1,43.43,1,98,0,0,0,1
2015,2,0.0,0,1,161.0,1,31,0,0,1,1
2016,2,0.0,0,1,89.0,0,11,0,0,0,0
2016,2,0.0,0,1,62.9,1,227,0,0,0,0
2016,2,1.0,0,0,216.66,1,133,0,0,0,0
2015,2,0.0,0,1,78.0,1,4,0,0,0,0
2016,3,0.0,0,2,119.0,0,95,1,0,1,0
2016,2,0.0,0,3,138.2,0,27,0,0,0,1
2016,0,2.0,0,0,86.5,0,201,0,0,0,0
2016,2,0.0,0,0,109.0,1,1,0,0,2,0
2016,1,0.0,0,0,90.0,0,52,1,0,0,0
2016,1,2.0,0,1,186.22,0,30,1,0,0,0
2017,2,0.0,0,0,48.0,1,43,1,0,0,0
2016,1,0.0,0,2,93.2,1,179,0,0,2,0
2016,2,0.0,0,0,107.0,0,418,0,0,0,0
2017,2,0.0,0,0,104.4,0,195,0,0,0,0
2017,2,0.0,0,2,112.0,1,7,0,0,1,1
2017,2,0.0,0,2,79.2,0,26,0,0,0,0
2017,2,0.0,0,0,99.0,0,141,1,0,0,0
2016,2,0.0,0,0,37.4,1,192,0,0,1,0
2017,2,0.0,0,0,62.0,0,629,1,0,0,0
2016,2,0.0,0,0,85.5,0,180,1,0,0,0
2016,2,0.0,0,0,149.94,1,155,0,0,4,0
2016,2,0.0,0,1,140.0,0,7,0,0,0,0
2017,2,0.0,0,1,75.93,0,70,0,0,0,0
2017,2,0.0,0,0,181.0,0,4,0,0,0,0
2016,1,0.0,0,0,68.0,0,122,0,0,0,0
2016,2,0.0,0,0,67.95,0,91,0,0,0,0
2015,2,0.0,0,0,85.67,0,72,0,0,0,0
2017,2,0.0,0,0,92.0,1,58,1,0,0,0
2017,2,0.0,0,1,99.0,0,39,0,0,0,0
2016,1,0.0,0,0,110.0,0,118,0,0,0,0
2017,3,0.0,0,1,186.68,1,45,0,0,0,0
2016,2,0.0,0,1,78.45,0,157,0,0,0,0
2016,2,0.0,0,1,92.0,0,54,0,0,0,0
2015,2,0.0,0,1,68.0,0,32,0,0,0,0
2016,3,0.0,0,2,151.2,0,119,0,0,0,0
2015,3,0.0,0,2,176.64,1,68,0,0,1,0
2016,2,0.0,0,0,85.5,0,91,1,0,0,0
2016,1,0.0,0,0,169.0,0,7,1,0,0,0
2016,3,0.0,0,2,159.3,0,176,0,0,0,0
2017,2,0.0,0,0,206.0,1,228,1,0,0,0
2017,3,0.0,0,2,62.0,1,56,1,0,0,0
2016,2,0.0,0,1,107.1,0,77,0,0,0,0
2015,2,0.0,0,1,56.0,1,115,0,0,1,0
2017,1,0.0,0,1,71.76,1,212,1,0,0,0
2017,2,0.0,0,2,42.0,1,105,1,0,0,0
2017,2,0.0,0,0,90.0,1,208,0,0,0,0
2015,2,1.0,0,0,101.5,1,24,0,0,1,0
2016,2,0.0,0,1,75.03,1,234,0,0,0,0
2016,2,0.0,0,0,105.3,0,127,1,0,0,0
2017,2,0.0,0,1,160.0,1,165,1,0,0,0
2017,1,0.0,0,0,35.0,1,4,0,0,0,0
2016,2,0.0,0,0,90.0,0,124,0,0,0,0
2015,1,0.0,0,0,87.5,0,86,0,0,1,0
2017,2,2.0,0,0,198.0,0,0,0,0,0,0
2016,1,0.0,0,1,87.01,0,21,0,0,0,0
2017,2,0.0,0,0,108.5,0,162,0,0,0,0
2016,2,1.0,0,0,163.67,0,6,1,0,0,0
2017,2,3.0,0,0,220.8,0,56,1,0,1,0
2016,2,0.0,0,0,76.2,1,225,0,0,3,0
2016,2,0.0,0,0,100.0,0,18,0,0,4,0
2015,1,0.0,0,0,144.0,0,0,0,0,0,0
2016,2,0.0,0,0,26.1,1,9,0,0,0,0
2016,2,0.0,0,1,88.0,0,31,1,0,0,0
2016,3,0.0,0,1,67.5,1,2,0,0,1,0
2016,2,0.0,0,1,140.0,0,9,0,0,0,0
2016,2,0.0,0,0,110.0,0,316,0,0,0,0
2016,1,0.0,0,0,120.0,0,3,0,0,2,0
2016,2,0.0,0,0,172.63,0,30,0,0,0,1
2016,2,0.0,0,0,104.25,0,151,1,0,0,0
2017,2,0.0,0,0,126.0,0,60,1,0,1,0
2016,2,0.0,0,1,112.5,0,35,0,0,0,0
2015,2,0.0,0,0,89.0,1,94,1,0,0,0
2016,2,0.0,0,1,145.0,0,2,0,0,0,0
2015,1,0.0,0,0,25.0,1,0,0,0,0,0
2016,2,0.0,0,1,102.8,0,29,0,0,0,0
2016,2,0.0,0,2,130.82,1,230,0,0,0,0
2016,2,0.0,0,1,129.0,0,14,0,0,0,0
2016,2,0.0,0,1,0.0,0,1,0,0,1,0
2016,2,0.0,0,1,124.0,1,96,1,0,0,0
2017,1,0.0,0,0,117.0,0,128,1,0,0,0
2016,1,0.0,0,0,109.23,0,150,0,0,0,0
2017,2,0.0,0,0,38.4,1,24,0,0,1,0
2017,2,0.0,0,1,60.0,0,31,1,0,0,0
2016,2,0.0,0,2,66.0,1,285,0,0,1,0
2016,2,0.0,0,0,29.0,1,52,0,0,0,0
2017,1,0.0,1,4,61.5,1,132,1,4,0,0
2015,2,0.0,0,1,83.7,1,8,0,0,2,0
2017,2,0.0,0,1,44.0,1,1,0,0,0,0
2017,2,0.0,0,1,150.0,0,9,1,0,0,0
2016,2,0.0,0,0,110.0,0,316,0,0,0,0
2016,2,0.0,0,0,178.64,1,38,1,0,0,0
2017,0,2.0,0,3,103.05,0,232,1,0,0,0
2017,2,0.0,0,0,93.6,0,56,1,0,0,0
2015,2,0.0,0,1,60.0,0,56,0,0,0,0
2017,2,2.0,0,0,176.86,1,280,1,0,2,0
2016,1,0.0,0,1,118.58,0,3,0,0,0,0
2015,1,0.0,0,1,170.0,0,16,0,0,0,0
2017,2,0.0,0,0,166.5,0,199,1,0,2,0
2017,2,0.0,0,1,120.0,1,121,1,0,2,0
2017,2,0.0,0,0,148.05,0,192,1,0,0,0
2016,2,0.0,0,0,64.9,1,90,0,0,0,0
2016,2,0.0,0,0,96.3,0,230,1,0,0,0
2015,2,0.0,0,0,36.0,1,28,0,0,0,0
2016,2,0.0,0,0,87.8,1,180,0,0,0,0
2015,2,0.0,0,0,44.5,1,287,0,0,1,0
2016,1,0.0,0,0,124.0,0,2,1,0,0,0
2017,2,0.0,0,1,138.6,0,212,1,0,0,0
2016,2,0.0,0,1,48.0,1,55,0,0,2,1
2016,2,2.0,0,0,222.17,0,101,1,0,0,0
2016,2,0.0,0,1,126.9,0,63,0,0,0,0
2015,2,0.0,0,1,0.0,1,0,0,0,0,0
2015,2,2.0,0,0,235.71,1,53,0,0,1,0
2016,2,0.0,0,1,96.3,0,166,0,0,1,0
2016,2,0.0,0,1,95.4,1,187,0,0,0,0
2017,2,1.0,0,3,89.0,0,11,0,0,0,0
2016,2,0.0,0,1,130.0,0,107,0,0,0,0
2016,2,0.0,0,1,119.0,0,26,0,0,0,0
2016,2,0.0,0,0,99.0,0,33,0,0,0,0
2015,2,0.0,0,1,246.0,1,85,0,0,0,0
2015,1,0.0,1,0,65.0,0,13,0,2,0,0
2015,1,0.0,0,0,40.0,1,27,0,0,1,0
2016,2,0.0,0,0,48.0,1,56,1,0,0,0
2016,2,0.0,0,0,162.33,1,26,0,0,1,0
2016,1,0.0,0,0,0.0,0,5,0,0,1,0
2016,2,0.0,0,1,73.95,0,95,0,0,0,0
2017,3,0.0,0,0,192.67,0,2,0,0,2,0
2016,2,0.0,0,2,95.4,0,226,0,0,0,0
2017,1,0.0,0,1,91.8,0,10,0,0,1,0
2016,1,0.0,0,0,35.0,1,7,0,0,0,0
2016,1,0.0,0,0,81.0,0,0,0,0,1,0
2016,2,0.0,0,0,179.38,0,6,0,0,0,0
2016,1,0.0,0,0,57.5,1,18,0,0,2,0
2016,1,0.0,0,0,0.0,0,116,0,0,1,0
2017,2,0.0,0,0,130.5,0,64,0,0,0,0
2016,2,0.0,0,0,102.0,0,36,1,0,0,0
2017,2,0.0,0,1,78.5,1,133,0,0,0,0
2017,1,0.0,1,1,74.0,1,0,0,0,0,0
2017,3,0.0,0,2,202.5,0,226,1,0,0,0
2016,2,0.0,0,0,105.0,1,10,0,0,0,0
2016,3,0.0,0,0,146.7,0,115,1,0,0,0
2016,2,0.0,0,1,68.0,0,51,1,0,0,0
2017,3,0.0,0,0,160.02,0,139,0,0,0,0
2017,2,0.0,0,0,144.0,0,69,1,0,0,0
2016,1,0.0,0,0,79.0,0,7,0,0,2,0
2015,2,0.0,0,0,87.75,1,226,0,0,0,0
2016,2,0.0,0,1,183.6,0,79,1,0,0,0
2015,2,0.0,0,0,47.78,0,14,0,0,0,0
2016,2,0.0,0,0,122.33,0,12,1,0,3,0
2017,2,1.0,0,1,132.55,0,47,0,0,0,0
2016,3,0.0,0,3,151.3,0,61,0,0,0,0
2017,1,0.0,0,0,78.0,0,3,0,0,4,0
2017,2,0.0,0,0,98.1,0,91,0,0,0,0
2015,2,0.0,0,0,105.0,0,16,0,0,0,0
2015,2,0.0,0,1,63.75,0,92,0,0,0,0
2016,3,0.0,0,0,99.0,1,9,0,0,1,1
2016,2,0.0,0,0,100.8,0,209,1,0,0,0
2016,2,0.0,0,0,172.0,1,115,1,0,0,0
2015,2,1.0,0,1,149.0,1,164,0,0,0,0
2017,2,0.0,0,0,180.8,1,336,0,0,1,0
2017,2,0.0,0,0,242.86,0,82,0,0,1,0
2016,2,0.0,0,1,54.0,1,245,1,0,0,0
2017,1,0.0,0,2,36.2,1,243,0,0,0,0
2016,1,0.0,0,0,37.0,1,5,0,0,1,0
2017,2,0.0,0,0,174.0,0,91,1,0,0,0
2017,1,0.0,0,0,35.0,1,0,0,0,0,0
2017,2,0.0,0,0,126.0,0,118,0,0,0,0
2016,2,0.0,0,3,67.5,1,16,0,0,0,0
2015,2,0.0,0,2,71.23,1,76,0,0,0,0
2016,2,0.0,0,0,43.0,1,0,0,0,0,0
2017,2,1.0,0,1,133.65,0,167,0,0,0,0
2017,2,0.0,0,0,95.0,0,87,1,0,0,0
2017,3,0.0,0,1,147.9,0,179,0,0,0,0
2015,2,0.0,0,1,62.0,0,36,0,0,0,0
2015,2,0.0,0,1,115.5,0,63,0,0,0,0
2016,2,0.0,0,3,141.0,0,9,0,0,0,0
2016,2,0.0,0,0,71.33,0,31,0,0,0,0
2017,1,0.0,0,1,43.0,1,3,0,0,0,0
2016,3,0.0,0,0,46.0,1,4,0,0,0,0
2016,2,0.0,0,1,200.43,1,26,1,0,0,0
2016,1,0.0,0,0,73.0,0,221,0,0,0,0
2015,2,0.0,0,0,105.0,0,1,0,0,1,0
2015,1,0.0,0,3,73.88,0,17,0,0,1,0
2017,2,0.0,0,1,126.67,0,58,1,0,0,0
2017,3,1.0,0,2,188.01,0,50,0,0,0,0
2015,2,0.0,0,0,48.0,1,2,0,0,0,0
2016,2,0.0,0,1,140.0,0,12,0,0,0,0
2016,3,0.0,0,2,150.3,0,50,0,0,1,0
2016,3,0.0,0,1,121.1,0,67,0,0,0,0
2016,1,0.0,0,0,110.8,0,36,1,0,0,0
2016,2,0.0,0,1,40.03,1,157,0,0,0,0
2016,2,0.0,0,1,0.0,0,0,0,0,0,0
2016,2,0.0,0,1,149.0,0,4,0,0,1,0
2016,2,0.0,0,1,117.0,0,88,0,0,0,0
2016,3,0.0,0,3,215.55,0,33,1,0,1,0
2017,1,0.0,0,1,140.0,0,6,0,0,1,0
2016,1,0.0,0,1,96.0,0,1,0,0,0,0
2017,2,0.0,0,1,61.0,1,10,0,0,1,0
2016,2,0.0,0,2,145.0,1,143,0,0,0,0
2015,2,0.0,0,2,85.5,0,83,0,0,0,0
2017,2,0.0,0,0,91.8,0,18,1,0,0,0
2016,2,0.0,0,0,167.09,1,0,0,0,0,0
2016,2,0.0,0,2,162.33,0,12,1,0,0,0
2016,1,0.0,0,0,110.0,0,118,0,0,1,0
2016,2,2.0,0,0,185.22,0,97,1,0,0,0
2016,2,0.0,0,0,91.8,0,90,0,0,0,1
2016,3,0.0,0,2,150.45,0,81,0,0,0,0
2016,1,0.0,0,0,90.95,0,256,0,0,0,0
2017,2,0.0,0,2,138.38,1,345,0,0,0,0
2016,2,0.0,0,0,49.5,1,94,0,0,0,0
2017,2,0.0,0,0,220.0,0,0,0,0,0,0
2016,3,0.0,0,0,104.55,0,262,1,0,0,0
2015,1,0.0,1,0,65.45,0,8,1,1,0,0
2015,2,0.0,0,1,48.0,1,1,0,0,1,0
2015,2,0.0,0,0,62.0,0,278,1,1,0,0
2017,1,0.0,0,0,78.4,0,7,0,0,0,0
2017,3,1.0,0,0,164.75,0,277,0,0,0,0
2015,2,1.0,0,3,116.95,0,22,0,0,0,0
2015,1,0.0,0,0,60.0,0,68,0,0,1,0
2016,2,0.0,0,1,51.85,1,157,0,0,0,0
2016,2,0.0,0,0,202.0,1,153,1,0,1,0
2017,2,0.0,0,1,154.8,0,213,1,0,1,0
2016,2,0.0,0,0,115.2,1,183,1,0,2,0
2017,2,0.0,0,0,73.0,1,5,0,0,0,0
2016,3,0.0,0,0,131.13,0,112,1,0,0,0
2017,3,0.0,0,1,230.0,0,2,0,0,0,0
2015,2,0.0,0,0,54.0,1,2,0,0,0,1
2016,2,0.0,0,0,8.0,1,3,1,0,0,0
2016,1,0.0,0,1,4.5,1,2,0,0,0,0
2017,2,2.0,0,2,239.0,0,129,0,0,2,0
2016,2,0.0,0,1,120.0,0,112,0,0,0,0
2015,1,0.0,0,0,46.0,1,0,0,0,0,1
2015,1,0.0,0,0,65.0,0,7,0,0,0,0
2016,1,0.0,0,0,112.0,0,0,0,0,0,0
2015,2,0.0,0,0,104.68,1,36,0,0,0,1
2016,1,0.0,0,0,79.0,0,3,0,0,0,0
2017,1,1.0,0,0,54.71,0,29,0,0,0,0
2017,1,0.0,1,1,105.0,1,3,0,0,0,0
2017,2,0.0,0,0,112.67,0,465,1,0,0,0
2016,2,0.0,0,0,139.5,0,49,0,0,0,0
2017,2,0.0,0,0,140.0,0,0,0,0,0,0
2017,2,0.0,0,0,80.1,0,181,0,0,0,0
2016,2,0.0,0,0,226.0,1,40,1,0,0,0
2016,1,0.0,0,0,120.0,0,57,1,0,0,0
2016,1,0.0,1,0,95.0,0,0,0,0,0,0
2016,2,0.0,0,1,64.8,1,40,1,0,0,0
